Time (s),Amplitude
1.710830,0
1.710830,0
1.710830,0
1.711834,0
1.711834,0
1.711834,0
1.711834,0
1.711834,0
1.712853,0
1.713838,0
1.713838,0
1.713838,0
1.713838,0
1.713838,0
1.713838,0
1.713838,0
1.714839,0
1.714839,0
1.714839,0
1.715837,0
1.716838,0
1.716838,0
1.716838,0
1.716838,0
1.716838,0
1.716838,0
1.717838,0
1.717838,0
1.717838,0
1.717838,0
1.718840,0
1.718840,0
1.719841,0
1.719841,0
1.719841,0
1.719841,0
1.719841,0
1.719841,0
1.719841,0
1.720840,0
1.721838,0
1.721838,0
1.721838,0
1.721838,0
1.721838,0
1.722840,0
1.722840,0
1.722840,0
1.722840,0
1.722840,0
1.722840,0
1.724836,0
1.724836,0
1.724836,0
1.724836,0
1.724836,0
1.724836,0
1.724836,0
1.725840,0
1.725840,0
1.725840,0
1.725840,0
1.727614,0
1.727614,0
1.727614,0
1.727614,0
1.727614,0
1.727614,0
1.727614,0
1.728616,0
1.728616,0
1.728616,0
1.729615,0
1.729615,0
1.730646,0
1.730646,0
1.730646,0
1.730646,0
1.730646,0
1.730646,0
1.730646,0
1.730646,0
1.730646,0
1.732760,0
1.732760,0
1.732760,0
1.732760,0
1.732760,0
1.732760,0
1.732760,0
1.732760,0
1.732760,0
1.732760,0
1.732760,0
1.732760,0
1.732760,0
1.736424,0
1.736424,0
1.736424,0
1.736424,0
1.736424,0
1.736424,0
1.736424,0
1.737419,0
1.738730,0
1.738730,0
1.738730,0
1.738730,0
1.738730,0
1.738730,0
1.738730,0
1.739733,0
1.739733,0
1.739733,0
1.739733,0
1.741503,0
1.741503,0
1.741503,0
1.741503,0
1.741503,0
1.741503,0
1.741503,0
1.742507,0
1.742507,0
1.742507,0
1.742507,0
1.743896,0
1.743896,0
1.743896,0
1.743896,0
1.744897,0
1.744897,0
1.744897,0
1.744897,0
1.744897,0
1.744897,0
1.747059,0
1.747059,0
1.747059,0
1.747059,0
1.747059,0
1.747799,0
1.747799,0
1.747799,0
1.747799,0
1.747799,0
1.747799,0
1.749954,0
1.749954,0
1.749954,0
1.749954,0
1.749954,0
1.749954,0
1.749954,0
1.750950,0
1.750950,0
1.750950,0
1.750950,0
1.752616,0
1.752616,0
1.752616,0
1.752616,0
1.752616,0
1.752616,0
1.752616,0
1.753616,0
1.753616,0
1.753616,0
1.754617,0
1.755650,0
1.755650,0
1.755650,0
1.755650,0
1.755650,0
1.755650,0
1.755650,0
1.755650,0
1.755650,0
1.755650,0
1.755650,0
1.755650,0
1.755650,0
1.755650,0
1.755650,0
1.755650,0
1.755650,0
1.755650,0
1.755650,0
1.755650,0
1.755650,0
1.755650,0
1.755650,0
1.755650,0
1.755650,0
1.755650,0
1.755650,0
1.755650,0
1.755650,0
1.755650,0
1.755650,0
1.755650,0
1.755650,0
1.755650,0
1.755650,0
1.755650,0
1.755650,0
1.764621,0
1.764675,0
1.764675,0
1.764675,0
1.764675,0
1.765665,0
1.766663,0
1.766663,0
1.766663,0
1.766663,0
1.766663,0
1.766663,0
1.766663,0
1.767663,0
1.767663,0
1.767663,0
1.769284,0
1.769284,0
1.769284,0
1.769284,0
1.769284,0
1.769284,0
1.769284,0
1.770286,0
1.770286,0
1.770286,0
1.772062,0
1.772062,0
1.772062,0
1.772062,0
1.772062,0
1.772062,0
1.772062,0
1.773065,0
1.773065,0
1.773065,0
1.773065,0
1.774810,0
1.774810,0
1.774810,0
1.775341,0
1.775341,0
1.775341,0
1.775341,0
1.775341,0
1.775341,0
1.775341,0
1.776323,0
1.777322,0
1.777322,0
1.777322,0
1.777322,0
1.778322,0
1.778322,0
1.778322,0
1.778322,0
1.778322,0
1.778322,0
1.780322,0
1.780322,0
1.780322,0
1.780322,0
1.780322,0
1.780322,0
1.781325,0
1.781485,0
1.781485,0
1.781485,0
1.781485,0
1.783167,0
1.783167,0
1.783167,0
1.783167,0
1.783167,0
1.783167,0
1.783167,0
1.784166,0
1.784166,0
1.784166,0
1.784166,0
1.785981,0
1.785981,0
1.785981,0
1.785981,0
1.785981,0
1.785981,0
1.785981,0
1.786983,0
1.786983,0
1.786983,0
1.788723,0
1.788723,0
1.788723,0
1.788723,0
1.788723,0
1.788723,0
1.788723,0
1.789724,0
1.789724,0
1.789724,0
1.789724,0
1.791502,0
1.791502,0
1.791502,0
1.791502,0
1.791502,0
1.791502,0
1.791502,0
1.792504,0
1.792504,0
1.792504,0
1.792504,0
1.794278,0
1.794278,0
1.794278,0
1.794278,0
1.794278,0
1.795018,0
1.795018,0
1.795018,0
1.795018,0
1.795018,0
1.797025,0
1.797025,0
1.797025,0
1.797025,0
1.798023,0
1.798023,0
1.798023,0
1.798023,0
1.798023,0
1.799022,0
1.799022,0
1.800022,0
1.800293,0
1.800293,0
1.800293,0
1.800293,0
1.800293,0
1.800293,0
1.800293,0
1.801291,0
1.801291,0
1.801291,0
1.802289,0
1.802289,0
1.802289,0
1.803287,0
1.803287,0
1.803287,0
1.803287,0
1.803287,0
1.803287,0
1.803287,0
1.805287,0
1.805287,0
1.805287,0
1.805287,0
1.805287,0
1.805287,0
1.806287,0
1.806325,0
1.806451,0
1.806451,0
1.806451,0
1.808287,0
1.808287,0
1.808287,0
1.808287,0
1.808287,0
1.809288,0
1.809288,0
1.809288,0
1.809288,0
1.809288,0
1.810288,0
1.811289,0
1.811289,0
1.811289,0
1.811289,0
1.811289,0
1.811289,0
1.811289,0
1.812288,0
1.812288,0
1.812288,0
1.813290,0
1.813290,0
1.814289,0
1.814289,0
1.814289,0
1.814289,0
1.814289,0
1.814289,0
1.815289,0
1.815289,0
1.815289,0
1.816288,0
1.816288,0
1.816288,0
1.817291,0
1.817291,0
1.817291,0
1.817291,0
1.817291,0
1.818288,0
1.818288,0
1.818288,0
1.819290,0
1.819290,0
1.819290,0
1.819290,0
1.819290,0
1.820298,0
1.820298,0
1.820298,0
1.820298,0
1.821294,0
1.822293,0
1.822293,0
1.822293,0
1.822293,0
1.823292,0
1.823292,0
1.823292,0
1.824290,0
1.824290,0
1.824290,0
1.824290,0
1.825289,0
1.825387,0
1.825622,0
1.825622,0
1.825622,0
1.826620,0
1.826620,0
1.826620,0
1.826620,0
1.827617,0
1.827617,0
1.828251,0
1.828588,0
1.828622,0
1.828622,0
1.828622,0
1.829598,0
1.829598,0
1.829598,0
1.829598,0
1.829598,0
1.829598,0
1.830797,0
1.830797,0
1.830797,0
1.830797,0
1.830797,0
1.830797,0
1.831796,0
1.831796,0
1.831796,0
1.831796,0
1.832794,0
1.832794,0
1.833794,0
1.833794,0
1.833794,0
1.833794,0
1.833794,0
1.833794,0
1.833794,0
1.833794,0
1.834795,0
1.835797,0
1.835797,0
1.835797,0
1.835797,0
1.836798,0
1.836798,0
1.836798,0
1.836798,0
1.836798,0
1.836798,0
1.838793,0
1.838793,0
1.838793,0
1.838793,0
1.838793,0
1.838793,0
1.839793,0
1.839793,0
1.839793,0
1.839793,0
1.840802,0
1.841795,0
1.841795,0
1.841795,0
1.841795,0
1.841795,0
1.842799,0
1.842799,0
1.842799,0
1.842799,0
1.842799,0
1.842799,0
1.843793,0
1.843793,0
1.844794,0
1.844794,0
1.844794,0
1.844794,0
1.844794,0
1.844794,0
1.845793,0
1.845793,0
1.846793,0
1.846793,0
1.846793,0
1.846793,0
1.846793,0
1.847793,0
1.847793,0
1.847793,0
1.847793,0
1.847793,0
1.847793,0
1.849962,0
1.849962,0
1.849962,0
1.849962,0
1.850935,0
1.850935,0
1.850935,0
1.850935,0
1.850935,0
1.851935,0
1.851935,0
1.851935,0
1.852931,0
1.852931,0
1.852931,0
1.852931,0
1.852931,0
1.852931,0
1.852931,0
1.853934,0
1.853934,0
1.854933,0
1.855933,0
1.855933,0
1.855933,0
1.856930,0
1.856930,0
1.856930,0
1.856930,0
1.856930,0
1.857933,0
1.857933,0
1.857933,0
1.858929,0
1.858929,0
1.858929,0
1.859931,0
1.859931,0
1.859931,0
1.859931,0
1.859931,0
1.859931,0
1.860931,0
1.860931,0
1.860931,0
1.860931,0
1.860931,0
1.860931,0
1.860931,0
1.861932,0
1.861932,0
1.861932,0
1.861932,0
1.863930,0
1.863930,0
1.863930,0
1.863930,0
1.863930,0
1.864931,0
1.864931,0
1.864931,0
1.864931,0
1.864931,0
1.865932,0
1.865932,0
1.866931,0
1.866931,0
1.866931,0
1.866931,0
1.867931,0
1.867931,0
1.867931,0
1.867931,0
1.867931,0
1.868935,0
1.868935,0
1.868935,0
1.868935,0
1.868935,0
1.869930,0
1.869930,0
1.869930,0
1.869930,0
1.869930,0
1.869930,0
1.871931,0
1.871931,0
1.871931,0
1.872935,0
1.872935,0
1.872935,0
1.872935,0
1.872935,0
1.873933,0
1.873933,0
1.873933,0
1.874932,0
1.874932,0
1.874932,0
1.874932,0
1.874932,0
1.874932,0
1.875933,0
1.875933,0
1.875933,0
1.875933,0
1.875933,0
1.877934,0
1.877934,0
1.877934,0
1.877934,0
1.877934,0
1.877934,0
1.877934,0
1.877934,0
1.878931,0
1.878931,0
1.879932,0
1.879932,0
1.879932,0
1.879932,0
1.880933,0
1.880933,0
1.880933,0
1.880933,0
1.880933,0
1.880933,0
1.880933,0
1.882932,0
1.882932,0
1.882932,0
1.882932,0
1.883933,0
1.883933,0
1.883933,0
1.883933,0
1.883933,0
1.883933,0
1.883933,0
1.885933,0
1.885933,0
1.885933,0
1.885933,0
1.885933,0
1.885933,0
1.885933,0
1.886933,0
1.886933,0
1.886933,0
1.887933,0
1.888937,0
1.888937,0
1.888937,0
1.888937,0
1.888937,0
1.888937,0
1.888937,0
1.888937,0
1.888937,0
1.889931,0
1.890933,0
1.890933,0
1.891933,0
1.891933,0
1.891933,0
1.891933,0
1.891933,0
1.891933,0
1.891933,0
1.891933,0
1.892933,0
1.893934,0
1.893934,0
1.893934,0
1.893934,0
1.894933,0
1.894933,0
1.894933,0
1.894933,0
1.894933,0
1.894933,0
1.896933,0
1.896933,0
1.896933,0
1.896933,0
1.896933,0
1.896933,0
1.896933,0
1.897932,0
1.897932,0
1.897932,0
1.897932,0
1.899145,0
1.900141,0
1.900141,0
1.900141,0
1.900141,0
1.900141,0
1.900141,0
1.900141,0
1.900141,0
1.901140,0
1.901140,0
1.902143,0
1.902143,0
1.902143,0
1.902143,0
1.903142,0
1.903142,0
1.903142,0
1.903142,0
1.903142,0
1.903142,0
1.905142,0
1.905142,0
1.905142,0
1.906194,0
1.906308,0
1.906308,0
1.906308,0
1.906308,0
1.906308,0
1.906308,0
1.907306,0
1.908304,0
1.908304,0
1.908304,0
1.908304,0
1.908304,0
1.908304,0
1.908304,0
1.908304,0
1.908304,0
1.908304,0
1.908304,0
1.910305,0
1.911303,0
1.911303,0
1.911303,0
1.911303,0
1.911303,0
1.911303,0
1.911303,0
1.911303,0
1.912303,0
1.913305,0
1.913947,0
1.913947,0
1.913947,0
1.913947,0
1.913947,0
1.913947,0
1.913947,0
1.913947,0
1.913947,0
1.914932,0
1.915932,0
1.915932,0
1.916933,0
1.916933,0
1.916933,0
1.916933,0
1.916933,0
1.916933,0
1.916933,0
1.916933,0
1.917933,0
1.918933,0
1.918933,0
1.918933,0
1.918933,0
1.919933,0
1.919933,0
1.919933,0
1.919933,0
1.919933,0
1.919933,0
1.921932,0
1.921932,0
1.921932,0
1.921932,0
1.921932,0
1.921932,0
1.922932,0
1.922932,0
1.922932,0
1.922932,0
1.922932,0
1.924933,0
1.924933,0
1.924933,0
1.924933,0
1.924933,0
1.924933,0
1.924933,0
1.924933,0
1.925933,0
1.925933,0
1.925933,0
1.926934,0
1.927934,0
1.927934,0
1.927934,0
1.927934,0
1.927934,0
1.927934,0
1.927934,0
1.927934,0
1.928931,0
1.929933,0
1.929933,0
1.929933,0
1.929933,0
1.930933,0
1.930933,0
1.930933,0
1.930933,0
1.930933,0
1.930933,0
1.930933,0
1.932932,0
1.932932,0
1.932932,0
1.932932,0
1.932932,0
1.932932,0
1.933934,0
1.934155,0
1.934155,0
1.934155,0
1.934155,0
1.935681,0
1.935681,0
1.935681,0
1.935681,0
1.935681,0
1.935681,0
1.935681,0
1.935681,0
1.935681,0
1.935681,0
1.935681,0
1.935681,0
1.935681,0
1.935681,0
1.935681,0
1.935681,0
1.935681,0
1.935681,0
1.935681,0
1.935681,0
1.935681,0
1.935681,0
1.935681,0
1.935681,0
1.935681,0
1.935681,0
1.935681,0
1.935681,0
1.935681,0
1.935681,0
1.935681,0
1.935681,0
1.935681,0
1.935681,0
1.935681,0
1.935681,0
1.935681,0
1.935681,0
1.935681,0
1.935681,0
1.935681,0
1.935681,0
1.946310,0
1.947305,0
1.947305,0
1.947305,0
1.947305,0
1.947305,0
1.947305,0
1.947305,0
1.947305,0
1.947305,0
1.947305,0
1.949306,0
1.949306,0
1.949306,0
1.950343,0
1.950343,0
1.950343,0
1.950343,0
1.950343,0
1.950765,0
1.950765,0
1.950765,0
1.952760,0
1.952760,0
1.952760,0
1.952760,0
1.952760,0
1.952760,0
1.952760,0
1.952760,0
1.952760,0
1.953761,0
1.954761,0
1.954761,0
1.954761,0
1.955761,0
1.955761,0
1.955761,0
1.955761,0
1.955761,0
1.955761,0
1.955761,0
1.955761,0
1.957965,0
1.957965,0
1.957965,0
1.957965,0
1.957965,0
1.957965,0
1.958965,0
1.958965,0
1.958965,0
1.958965,0
1.958965,0
1.960966,0
1.960966,0
1.960966,0
1.960966,0
1.960966,0
1.960966,0
1.960966,0
1.961966,0
1.961966,0
1.961966,0
1.962966,0
1.963967,0
1.963967,0
1.963967,0
1.963967,0
1.963967,0
1.963967,0
1.963967,0
1.964967,0
1.964967,0
1.964967,0
1.965967,0
1.965967,0
1.966967,0
1.966967,0
1.966967,0
1.966967,0
1.966967,0
1.966967,0
1.967967,0
1.967967,0
1.967967,0
1.968967,0
1.968967,0
1.968967,0
1.968967,0
1.969967,0
1.969967,0
1.969967,0
1.969967,0
1.969967,0
1.969967,0
1.971967,0
1.971967,0
1.971967,0
1.971967,0
1.971967,0
1.972967,0
1.972967,0
1.972967,0
1.972967,0
1.972967,0
1.973967,0
1.975013,0
1.975100,0
1.975100,0
1.975100,0
1.975100,0
1.975100,0
1.975100,0
1.976096,0
1.976096,0
1.976096,0
1.976096,0
1.977096,0
1.977096,0
1.978097,0
1.978097,0
1.978097,0
1.978097,0
1.978097,0
1.978097,0
1.979098,0
1.979098,0
1.980098,0
1.980098,0
1.981179,0
1.981179,0
1.981430,0
1.981430,0
1.981430,0
1.981430,0
1.981430,0
1.981430,0
1.982429,0
1.982429,0
1.983425,0
1.983425,0
1.983425,0
1.983425,0
1.983425,0
1.983425,0
1.983425,0
1.984426,0
1.984426,0
1.984426,0
1.985426,0
1.986426,0
1.986426,0
1.986426,0
1.986426,0
1.986426,0
1.987426,0
1.987426,0
1.987426,0
1.987426,0
1.988426,0
1.988426,0
1.988426,0
1.989426,0
1.989426,0
1.989426,0
1.989426,0
1.989426,0
1.990429,0
1.990429,0
1.990429,0
1.991426,0
1.991426,0
1.991426,0
1.992426,0
1.992426,0
1.992426,0
1.993426,0
1.993426,0
1.993426,0
1.993426,0
1.994428,0
1.994428,0
1.995427,0
1.995427,0
1.995427,0
1.995427,0
1.996428,0
1.996428,0
1.996428,0
1.997426,0
1.997426,0
1.997426,0
1.997426,0
1.998426,0
1.998426,0
1.998426,0
1.998426,0
1.998426,0
1.999427,0
1.999427,0
1.999427,0
1.999427,0
1.999427,0
2.000475,0
2.000623,0
2.000623,0
2.000623,0
2.000623,0
2.000623,0
2.001619,0
2.001619,0
2.001619,0
2.001619,0
2.002620,0
2.002620,0
2.002620,0
2.002620,0
2.003620,0
2.003620,0
2.003620,0
2.003620,0
2.003620,0
2.003620,0
2.004619,0
2.005618,0
2.005618,0
2.005618,0
2.005618,0
2.005618,0
2.005618,0
2.005618,0
2.006619,0
2.006660,0
2.006660,0
2.006660,0
2.006660,0
2.006660,0
2.008966,0
2.008966,0
2.008966,0
2.008966,0
2.008966,0
2.008966,0
2.008966,0
2.009961,0
2.010959,0
2.010959,0
2.010959,0
2.010959,0
2.010959,0
2.010959,0
2.010959,0
2.010959,0
2.010959,0
2.010959,0
2.012959,0
2.013960,0
2.013960,0
2.013960,0
2.013960,0
2.013960,0
2.013960,0
2.013960,0
2.013960,0
2.013960,0
2.013960,0
2.015960,0
2.015960,0
2.015960,0
2.016961,0
2.016961,0
2.016961,0
2.016961,0
2.016961,0
2.016961,0
2.016961,0
2.017961,0
2.018961,0
2.018961,0
2.018961,0
2.019960,0
2.019960,0
2.019960,0
2.019960,0
2.019960,0
2.019960,0
2.019960,0
2.021960,0
2.021960,0
2.021960,0
2.021960,0
2.021960,0
2.021960,0
2.021960,0
2.022960,0
2.022960,0
2.022960,0
2.022960,0
2.024960,0
2.025166,0
2.025166,0
2.025166,0
2.025166,0
2.025166,0
2.025166,0
2.025166,0
2.025166,0
2.025166,0
2.025166,0
2.027159,0
2.027159,0
2.027159,0
2.027159,0
2.028158,0
2.028158,0
2.028158,0
2.028158,0
2.028158,0
2.028158,0
2.030158,0
2.030158,0
2.030158,0
2.030158,0
2.030158,0
2.030158,0
2.030158,0
2.030158,0
2.031199,0
2.031296,0
2.031296,0
2.033284,0
2.033284,0
2.033284,0
2.033284,0
2.033284,0
2.033284,0
2.033284,0
2.033284,0
2.033284,0
2.033284,0
2.033284,0
2.035281,0
2.035281,0
2.036281,0
2.036281,0
2.036281,0
2.036281,0
2.036281,0
2.036281,0
2.036281,0
2.036281,0
2.038282,0
2.038282,0
2.038282,0
2.038282,0
2.038282,0
2.038282,0
2.039282,0
2.039282,0
2.039282,0
2.039282,0
2.039282,0
2.041283,0
2.041283,0
2.041283,0
2.041283,0
2.041283,0
2.041283,0
2.041283,0
2.041283,0
2.042282,0
2.042282,0
2.042282,0
2.044282,0
2.044282,0
2.044282,0
2.044282,0
2.044282,0
2.044282,0
2.044282,0
2.044282,0
2.044282,0
2.045282,0
2.046282,0
2.046282,0
2.047282,0
2.047282,0
2.047282,0
2.047282,0
2.047282,0
2.047282,0
2.047282,0
2.047282,0
2.047282,0
2.049283,0
2.049283,0
2.049283,0
2.049283,0
2.050282,0
2.050384,0
2.050384,0
2.050384,0
2.050384,0
2.050384,0
2.050384,0
2.052380,0
2.052380,0
2.052380,0
2.052380,0
2.052380,0
2.052380,0
2.052380,0
2.053382,0
2.053382,0
2.053382,0
2.055381,0
2.055381,0
2.055381,0
2.055381,0
2.055381,0
2.055381,0
2.055381,0
2.055381,0
2.055381,0
2.055381,0
2.056465,0
2.057549,0
2.057549,0
2.057549,0
2.058549,0
2.058549,0
2.058549,0
2.058549,0
2.058549,0
2.058549,0
2.058549,0
2.058549,0
2.060549,0
2.060549,0
2.060549,0
2.060549,0
2.061549,0
2.061549,0
2.061549,0
2.061549,0
2.061549,0
2.061549,0
2.063550,0
2.063550,0
2.063550,0
2.063550,0
2.063550,0
2.063550,0
2.063550,0
2.063550,0
2.064550,0
2.064550,0
2.064550,0
2.066550,0
2.066550,0
2.066550,0
2.066550,0
2.066550,0
2.066550,0
2.066550,0
2.066550,0
2.066550,0
2.066550,0
2.067550,0
2.069552,0
2.069552,0
2.069552,0
2.069552,0
2.069552,0
2.069552,0
2.069552,0
2.069552,0
2.070555,0
2.070555,0
2.071552,0
2.071552,0
2.071552,0
2.072555,0
2.072555,0
2.072555,0
2.072555,0
2.072555,0
2.072555,0
2.072555,0
2.072555,0
2.074553,0
2.074553,0
2.074553,0
2.074553,0
2.075655,0
2.075655,0
2.075655,0
2.075655,0
2.075655,0
2.075655,0
2.076651,0
2.077651,0
2.077651,0
2.077651,0
2.077651,0
2.077651,0
2.077651,0
2.077651,0
2.077651,0
2.077651,0
2.078651,0
2.079651,0
2.079651,0
2.080651,0
2.080651,0
2.080651,0
2.080651,0
2.080651,0
2.080651,0
2.080651,0
2.080651,0
2.080651,0
2.082756,0
2.082756,0
2.082756,0
2.082756,0
2.082756,0
2.083756,0
2.083756,0
2.083756,0
2.083756,0
2.083756,0
2.083756,0
2.085756,0
2.085756,0
2.085756,0
2.085756,0
2.085756,0
2.085756,0
2.086756,0
2.086756,0
2.086756,0
2.086756,0
2.088810,0
2.088810,0
2.088810,0
2.088810,0
2.088810,0
2.088810,0
2.088810,0
2.089810,0
2.089810,0
2.089810,0
2.089810,0
2.090809,0
2.091811,0
2.091811,0
2.091811,0
2.091811,0
2.091811,0
2.091811,0
2.091811,0
2.092810,0
2.092810,0
2.092810,0
2.093809,0
2.093809,0
2.093809,0
2.093809,0
2.094808,0
2.094808,0
2.094808,0
2.094808,0
2.094808,0
2.094808,0
2.096808,0
2.096808,0
2.096808,0
2.096808,0
2.096808,0
2.096808,0
2.096808,0
2.097815,0
2.097815,0
2.097815,0
2.097815,0
2.099843,0
2.099843,0
2.099843,0
2.100289,0
2.100289,0
2.100289,0
2.100289,0
2.100289,0
2.100289,0
2.100289,0
2.100289,0
2.102284,0
2.102284,0
2.102284,0
2.102284,0
2.102284,0
2.103284,0
2.103284,0
2.103284,0
2.103284,0
2.103284,0
2.105284,0
2.105284,0
2.105284,0
2.105284,0
2.105284,0
2.105284,0
2.105284,0
2.105284,0
2.106286,0
2.106407,0
2.106407,0
2.107403,0
2.107403,0
2.108405,0
2.108405,0
2.108405,0
2.108405,0
2.108405,0
2.108405,0
2.108405,0
2.108405,0
2.108405,0
2.110403,0
2.110403,0
2.110403,0
2.111403,0
2.111403,0
2.111403,0
2.111403,0
2.111403,0
2.111403,0
2.111403,0
2.113403,0
2.113403,0
2.113403,0
2.113403,0
2.113403,0
2.113403,0
2.113403,0
2.114405,0
2.114405,0
2.114405,0
2.114405,0
2.116404,0
2.116404,0
2.116404,0
2.116404,0
2.116404,0
2.116404,0
2.116404,0
2.117404,0
2.117404,0
2.117404,0
2.117404,0
2.119405,0
2.119405,0
2.119405,0
2.119405,0
2.119405,0
2.119405,0
2.119405,0
2.119405,0
2.119405,0
2.120404,0
2.121403,0
2.121403,0
2.121403,0
2.122404,0
2.122404,0
2.122404,0
2.122404,0
2.122404,0
2.122404,0
2.122404,0
2.122404,0
2.124404,0
2.124404,0
2.124404,0
2.124404,0
2.124404,0
2.125449,0
2.125527,0
2.125527,0
2.125527,0
2.125527,0
2.125527,0
2.127523,0
2.127523,0
2.127523,0
2.127523,0
2.127523,0
2.127523,0
2.127523,0
2.128523,0
2.128523,0
2.128523,0
2.129523,0
2.130523,0
2.130523,0
2.130523,0
2.130523,0
2.130523,0
2.130523,0
2.130523,0
2.130523,0
2.130523,0
2.131550,0
2.132624,0
2.132624,0
2.132624,0
2.132624,0
2.133623,0
2.133623,0
2.133623,0
2.133623,0
2.133623,0
2.133623,0
2.133623,0
2.135980,0
2.135980,0
2.135980,0
2.135980,0
2.135980,0
2.135980,0
2.135980,0
2.135980,0
2.135980,0
2.135980,0
2.138712,0
2.138712,0
2.138712,0
2.138712,0
2.138712,0
2.138712,0
2.138712,0
2.138712,0
2.138712,0
2.138712,0
2.138712,0
2.141491,0
2.141491,0
2.141491,0
2.141491,0
2.141491,0
2.141491,0
2.141491,0
2.141491,0
2.141491,0
2.141491,0
2.142491,0
2.144274,0
2.144274,0
2.144274,0
2.144274,0
2.144274,0
2.144274,0
2.144274,0
2.144274,0
2.144274,0
2.144274,0
2.147048,0
2.147048,0
2.147048,0
2.147048,0
2.147048,0
2.147048,0
2.147048,0
2.147048,0
2.147048,0
2.147048,0
2.147048,0
2.149045,0
2.150048,0
2.150048,0
2.150048,0
2.150048,0
2.150048,0
2.150048,0
2.150048,0
2.151053,0
2.151053,0
2.151053,0
2.152050,0
2.152050,0
2.152050,0
2.153047,0
2.153047,0
2.153047,0
2.153047,0
2.153047,0
2.153047,0
2.153047,0
2.155046,0
2.155046,0
2.155046,0
2.155046,0
2.155046,0
2.155046,0
2.156046,0
2.156046,0
2.156046,0
2.156046,0
2.156046,0
2.158046,0
2.158046,0
2.158046,0
2.158046,0
2.158046,0
2.158046,0
2.158046,0
2.158046,0
2.159046,0
2.159046,0
2.159046,0
2.161047,0
2.161047,0
2.161047,0
2.161047,0
2.161047,0
2.161047,0
2.161047,0
2.161047,0
2.161047,0
2.162050,0
2.163047,0
2.163047,0
2.163047,0
2.164047,0
2.164047,0
2.164047,0
2.164047,0
2.164047,0
2.164047,0
2.164047,0
2.164047,0
2.166048,0
2.166048,0
2.166048,0
2.166048,0
2.167048,0
2.167048,0
2.167048,0
2.167048,0
2.167048,0
2.167048,0
2.167048,0
2.169047,0
2.169047,0
2.169047,0
2.169047,0
2.169047,0
2.169047,0
2.170047,0
2.170047,0
2.170047,0
2.170047,0
2.172050,0
2.172050,0
2.172050,0
2.172050,0
2.172050,0
2.172050,0
2.172050,0
2.172050,0
2.172050,0
2.173047,0
2.173047,0
2.174204,0
2.174204,0
2.175200,0
2.175200,0
2.175200,0
2.175200,0
2.175200,0
2.175200,0
2.175200,0
2.175200,0
2.175200,0
2.177202,0
2.177202,0
2.177202,0
2.177202,0
2.177202,0
2.177202,0
2.178200,0
2.178200,0
2.178200,0
2.178200,0
2.180199,0
2.180199,0
2.180199,0
2.180199,0
2.180199,0
2.180199,0
2.181236,0
2.181350,0
2.181350,0
2.181350,0
2.181350,0
2.182344,0
2.183348,0
2.183348,0
2.183348,0
2.183348,0
2.183348,0
2.183348,0
2.183348,0
2.183348,0
2.184347,0
2.184347,0
2.185349,0
2.186347,0
2.186347,0
2.186347,0
2.186347,0
2.186347,0
2.186347,0
2.186347,0
2.186347,0
2.187345,0
2.188718,0
2.188718,0
2.188718,0
2.188718,0
2.188718,0
2.188718,0
2.188718,0
2.188718,0
2.189720,0
2.189720,0
2.189720,0
2.191166,0
2.191166,0
2.191166,0
2.191166,0
2.191166,0
2.191166,0
2.192165,0
2.192165,0
2.192165,0
2.192165,0
2.192165,0
2.194271,0
2.194271,0
2.194271,0
2.194271,0
2.194271,0
2.194271,0
2.194271,0
2.194271,0
2.195178,0
2.195178,0
2.197051,0
2.197051,0
2.197051,0
2.197051,0
2.197051,0
2.197051,0
2.198051,0
2.198051,0
2.198051,0
2.198051,0
2.198051,0
2.199051,0
2.199051,0
2.200080,0
2.200222,0
2.200222,0
2.200222,0
2.200222,0
2.200222,0
2.200222,0
2.200222,0
2.200222,0
2.202607,0
2.202607,0
2.202607,0
2.202607,0
2.202607,0
2.202607,0
2.202607,0
2.202607,0
2.203607,0
2.203607,0
2.204607,0
2.204607,0
2.205638,0
2.205638,0
2.205638,0
2.205638,0
2.205638,0
2.205638,0
2.205638,0
2.205638,0
2.205638,0
2.205638,0
2.205638,0
2.205638,0
2.205638,0
2.205638,0
2.205638,0
2.205638,0
2.205638,0
2.205638,0
2.205638,0
2.205638,0
2.205638,0
2.205638,0
2.205638,0
2.205638,0
2.205638,0
2.205638,0
2.205638,0
2.205638,0
2.205638,0
2.205638,0
2.213256,0
2.213256,0
2.213256,0
2.213256,0
2.214233,0
2.214233,0
2.214233,0
2.214233,0
2.214233,0
2.214233,0
2.214233,0
2.216495,0
2.216495,0
2.216495,0
2.216495,0
2.216495,0
2.216495,0
2.216495,0
2.217498,0
2.217498,0
2.217498,0
2.217498,0
2.219268,0
2.219268,0
2.219268,0
2.219268,0
2.219268,0
2.219268,0
2.219268,0
2.219268,0
2.220270,0
2.220270,0
2.222049,0
2.222049,0
2.222049,0
2.222049,0
2.222049,0
2.222049,0
2.222049,0
2.222049,0
2.223051,0
2.223051,0
2.223051,0
2.224160,0
2.224160,0
2.225156,0
2.225156,0
2.225156,0
2.225156,0
2.225156,0
2.225156,0
2.225156,0
2.225156,0
2.226156,0
2.227079,0
2.227079,0
2.227079,0
2.228079,0
2.228079,0
2.228079,0
2.228079,0
2.228079,0
2.229081,0
2.229081,0
2.230080,0
2.230080,0
2.230080,0
2.230080,0
2.230080,0
2.230080,0
